Abundance,ID,name
"641","PF04561","RNA polymerase Rpb2, domain 2"
"640","PF04166","Pyridoxal phosphate biosynthetic protein PdxA"
"638","PF05960","Bacterial protein of unknown function (DUF885)"
"637","PF01694","Rhomboid family"
"636","PF01116","Fructose-bisphosphate aldolase class-II"
"636","PF01071","Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain"
"635","PF18198","Dynein heavy chain AAA lid domain"
"635","PF00410","Ribosomal protein S8"
"634","PF07719","Tetratricopeptide repeat"
"634","PF02880","Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III"
"634","PF00692","dUTPase"
"633","PF01259","SAICAR synthetase"
"631","PF13884","Chaperone of endosialidase"
"631","PF00687","Ribosomal protein L1p/L10e family"
"630","PF03740","Pyridoxal phosphate biosynthesis protein PdxJ"
"630","PF02441","Flavoprotein"
"630","PF01094","Receptor family ligand binding region"
"629","PF02472","Biopolymer transport protein ExbD/TolR"
"628","PF02569","Pantoate-beta-alanine ligase"
"627","PF01676","Metalloenzyme superfamily"
"627","PF00383","Cytidine and deoxycytidylate deaminase zinc-binding region"
"626","PF00175","Oxidoreductase NAD-binding domain"
"625","PF08811","Protein of unknown function (DUF1800)"
"623","PF01209","ubiE/COQ5 methyltransferase family"
"621","PF17871","AAA lid domain"
"621","PF12937","F-box-like"
"619","PF03061","Thioesterase superfamily"
"618","PF13603","Leucyl-tRNA synthetase, editing domain"
"618","PF04321","RmlD substrate binding domain"
"618","PF02037","SAP domain"
"617","PF02684","Lipid-A-disaccharide synthetase"
"617","PF01728","FtsJ-like methyltransferase"
"617","PF00263","Bacterial type II and III secretion system protein"
"615","PF13181","Tetratricopeptide repeat"
"614","PF01641","SelR domain"
"614","PF00953","Glycosyl transferase family 4"
"613","PF01841","Transglutaminase-like superfamily"
"612","PF02353","Mycolic acid cyclopropane synthetase"
"612","PF00011","Hsp20/alpha crystallin family"
"609","PF06325","Ribosomal protein L11 methyltransferase (PrmA)"
"608","PF01725","Ham1 family"
"608","PF00728","Glycosyl hydrolase family 20, catalytic domain"
"608","PF00140","Sigma-70 factor, region 1.2"
"607","PF01154","Hydroxymethylglutaryl-coenzyme A synthase N terminal"
"607","PF00092","von Willebrand factor type A domain"
"606","PF02540","NAD synthase"
"605","PF01764","Lipase (class 3)"
"604","PF03372","Endonuclease/Exonuclease/phosphatase family"
"604","PF02074","Carboxypeptidase Taq (M32) metallopeptidase"
"604","PF00670","S-adenosyl-L-homocysteine hydrolase, NAD binding domain"
"603","PF01885","RNA 2'-phosphotransferase, Tpt1 / KptA family"
"603","PF01218","Coproporphyrinogen III oxidase"
"603","PF00119","ATP synthase A chain"
"603","PF00015","Methyl-accepting chemotaxis protein (MCP) signalling domain"
"602","PF13507","CobB/CobQ-like glutamine amidotransferase domain"
"601","PF07977","FabA-like domain"
"601","PF00549","CoA-ligase"
"599","PF04142","Nucleotide-sugar transporter"
"599","PF01118","Semialdehyde dehydrogenase, NAD binding domain"
"597","PF05118","Aspartyl/Asparaginyl beta-hydroxylase"
"597","PF01135","Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)"
"596","PF03947","Ribosomal Proteins L2, C-terminal domain"
"596","PF00596","Class II Aldolase and Adducin N-terminal domain"
"595","PF02424","ApbE family"
"595","PF01578","Cytochrome C assembly protein"
"595","PF00208","Glutamate/Leucine/Phenylalanine/Valine dehydrogenase"
"594","PF00669","Bacterial flagellin N-terminal helical region"
"593","PF03483","B3/4 domain"
"592","PF01433","Peptidase family M1 domain"
"591","PF13393","Histidyl-tRNA synthetase"
"590","PF03283","Pectinacetylesterase"
"590","PF00912","Transglycosylase"
"590","PF00889","Elongation factor TS"
"590","PF00252","Ribosomal protein L16p/L10e"
"587","PF00924","Mechanosensitive ion channel, beta-domain"
"586","PF16113","Enoyl-CoA hydratase/isomerase"
"584","PF01300","Telomere recombination"
"584","PF00834","Ribulose-phosphate 3 epimerase family"
"584","PF00290","Tryptophan synthase alpha chain"
"583","PF00566","Rab-GTPase-TBC domain"
"581","PF00502","Phycobilisome protein"
"580","PF02836","Glycosyl hydrolases family 2, TIM barrel domain"
"579","PF02719","Polysaccharide biosynthesis protein"
"576","PF01532","Glycosyl hydrolase family 47"
"576","PF01066","CDP-alcohol phosphatidyltransferase"
"575","PF01545","Cation efflux family"
"575","PF01527","Transposase"
"575","PF01055","Glycosyl hydrolases family 31 TIM-barrel domain"
"574","PF01212","Beta-eliminating lyase"
"573","PF03407","Nucleotide-diphospho-sugar transferase"
"573","PF02405","Permease MlaE"
"572","PF02882","Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain"
"572","PF02739","5'-3' exonuclease, N-terminal resolvase-like domain"
"572","PF01043","SecA preprotein cross-linking domain"
"571","PF03143","Elongation factor Tu C-terminal domain"
"571","PF02350","UDP-N-acetylglucosamine 2-epimerase"
"571","PF01970","Tripartite tricarboxylate transporter TctA family"
"571","PF01790","Prolipoprotein diacylglyceryl transferase"
"570","PF01042","Endoribonuclease L-PSP"
"569","PF02412","Thrombospondin type 3 repeat"
"569","PF00672","HAMP domain"
"569","PF00166","Chaperonin 10 Kd subunit"
"567","PF01297","Zinc-uptake complex component A periplasmic"
"567","PF00725","3-hydroxyacyl-CoA dehydrogenase, C-terminal domain"
"566","PF13683","Integrase core domain"
"566","PF03764","Elongation factor G, domain IV"
"566","PF02875","Mur ligase family, glutamate ligase domain"
"565","PF12848","ABC transporter"
"565","PF07516","SecA Wing and Scaffold domain"
"565","PF03953","Tubulin C-terminal domain"
"564","PF00334","Nucleoside diphosphate kinase"
"563","PF02696","Protein adenylyltransferase SelO"
"563","PF02363","Cysteine rich repeat"
"563","PF01507","Phosphoadenosine phosphosulfate reductase family"
"562","PF00919","Uncharacterized protein family UPF0004"
"561","PF00313","'Cold-shock' DNA-binding domain"
"558","PF02348","Cytidylyltransferase"
"557","PF00777","Glycosyltransferase family 29 (sialyltransferase)"
"555","PF05222","Alanine dehydrogenase/PNT, N-terminal domain"
"554","PF02163","Peptidase family M50"
"553","PF04983","RNA polymerase Rpb1, domain 3"
"553","PF02910","Fumarate reductase flavoprotein C-term"
"552","PF04547","Calcium-activated chloride channel"
"551","PF02222","ATP-grasp domain"
"551","PF01925","Sulfite exporter TauE/SafE"
"551","PF01103","Omp85 superfamily domain"
"551","PF00059","Lectin C-type domain"
"550","PF08669","Glycine cleavage T-protein C-terminal barrel domain"
"549","PF00365","Phosphofructokinase"
"548","PF13409","Glutathione S-transferase, N-terminal domain"
"548","PF01343","Peptidase family S49"
"545","PF02091","Glycyl-tRNA synthetase alpha subunit"
"545","PF00246","Zinc carboxypeptidase"
"545","PF00164","Ribosomal protein S12/S23"
"545","PF00116","Cytochrome C oxidase subunit II, periplasmic domain"
"543","PF01171","PP-loop family"
"542","PF00742","Homoserine dehydrogenase"
"541","PF01148","Cytidylyltransferase family"
"540","PF04488","Glycosyltransferase sugar-binding region containing DXD motif"
"540","PF01966","HD domain"
"540","PF01729","Quinolinate phosphoribosyl transferase, C-terminal domain"
"540","PF00156","Phosphoribosyl transferase domain"
"539","PF02508","Rnf-Nqr subunit, membrane protein"
"538","PF02517","Type II CAAX prenyl endopeptidase Rce1-like"
"538","PF01261","Xylose isomerase-like TIM barrel"
"536","PF04339","Peptidogalycan biosysnthesis/recognition"
"536","PF00800","Prephenate dehydratase"
"534","PF00037","4Fe-4S binding domain"
"533","PF18884","Bacterial TSP3 repeat"
"531","PF13432","Tetratricopeptide repeat"
"531","PF03016","Exostosin family"
"530","PF02990","Endomembrane protein 70"
"530","PF01078","Magnesium chelatase, subunit ChlI"
"530","PF00393","6-phosphogluconate dehydrogenase, C-terminal domain"
"529","PF13759","Putative 2OG-Fe(II) oxygenase"
"527","PF06966","Protein of unknown function (DUF1295)"
"527","PF02646","RmuC family"
"527","PF02151","UvrB/uvrC motif"
"526","PF17863","AAA lid domain"
"524","PF00185","Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain"
"523","PF13358","DDE superfamily endonuclease"
"523","PF02965","Vitamin B12 dependent methionine synthase, activation domain"
"522","PF00630","Filamin/ABP280 repeat"
"522","PF00239","Resolvase, N terminal domain"
"521","PF05690","Thiazole biosynthesis protein ThiG"
"521","PF01580","FtsK/SpoIIIE family"
"521","PF01225","Mur ligase family, catalytic domain"
"519","PF01061","ABC-2 type transporter"
"519","PF00694","Aconitase C-terminal domain"
"518","PF00854","POT family"
"515","PF13229","Right handed beta helix region"
"514","PF01746","tRNA (Guanine-1)-methyltransferase"
"514","PF01036","Bacteriorhodopsin-like protein"
"513","PF05378","Hydantoinase/oxoprolinase N-terminal region"
"513","PF04565","RNA polymerase Rpb2, domain 3"
"512","PF17757","UvrB interaction domain"
"512","PF13676","TIR domain"
"512","PF13242","HAD-hyrolase-like"
"512","PF00392","Bacterial regulatory proteins, gntR family"
"511","PF13537","Glutamine amidotransferase domain"
"511","PF03819","MazG nucleotide pyrophosphohydrolase domain"
"510","PF18139","SLOG in TRPM"
"509","PF02673","Bacitracin resistance protein BacA"
"507","PF05362","Lon protease (S16) C-terminal proteolytic domain"
"507","PF01844","HNH endonuclease"
"507","PF00926","3,4-dihydroxy-2-butanone 4-phosphate synthase"
"504","PF20979","Arginosuccinate synthase C-terminal domain"
"504","PF00137","ATP synthase subunit C"
"503","PF03702","Anhydro-N-acetylmuramic acid kinase"
"503","PF01227","GTP cyclohydrolase I"
"503","PF00625","Guanylate kinase"
"502","PF03725","3' exoribonuclease family, domain 2"
"502","PF01025","GrpE"
"502","PF00453","Ribosomal protein L20"
"501","PF08459","UvrC RNAse H endonuclease domain"
"501","PF01595","Cyclin M transmembrane N-terminal domain"
"500","PF02142","MGS-like domain"
"500","PF01765","Ribosome recycling factor"
"500","PF00479","Glucose-6-phosphate dehydrogenase, NAD binding domain"
"499","PF02504","Fatty acid synthesis protein"
"499","PF01263","Aldose 1-epimerase"
"497","PF13418","Galactose oxidase, central domain"
"497","PF04452","RNA methyltransferase domain"
"496","PF08442","ATP-grasp domain"
"495","PF02811","PHP domain"
"494","PF07244","Surface antigen variable number repeat"
"494","PF06508","Queuosine biosynthesis protein QueC"
"494","PF02219","Methylenetetrahydrofolate reductase"
"494","PF01326","Pyruvate phosphate dikinase, AMP/ATP-binding domain"
"493","PF00480","ROK family"
"492","PF01583","Adenylylsulphate kinase"
"492","PF00221","Aromatic amino acid lyase"
"491","PF13439","Glycosyltransferase Family 4"
"491","PF13328","HD domain"
"491","PF09206","Alpha-L-arabinofuranosidase B, catalytic"
"491","PF01012","Electron transfer flavoprotein domain"
"490","PF00988","Carbamoyl-phosphate synthase small chain, CPSase domain"
"489","PF02190","ATP-dependent protease La (LON) substrate-binding domain"
"488","PF17803","Bacterial cadherin-like domain"
"487","PF10459","Peptidase S46"
"487","PF00097","Zinc finger, C3HC4 type (RING finger)"
"487","PF00044","Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain"
"486","PF09423","PhoD-like phosphatase"
"486","PF04116","Fatty acid hydroxylase"
"486","PF01451","Low molecular weight phosphotyrosine protein phosphatase"
"486","PF01048","Phosphorylase superfamily"
"485","PF10282","Lactonase, 7-bladed beta-propeller"
"485","PF01312","FlhB HrpN YscU SpaS Family"
"484","PF02445","Quinolinate synthetase A protein"
"484","PF01738","Dienelactone hydrolase family"
"483","PF13180","PDZ domain"
"482","PF03328","HpcH/HpaI aldolase/citrate lyase family"
"482","PF03028","Dynein heavy chain region D6 P-loop domain"
"482","PF01555","DNA methylase"
"482","PF00756","Putative esterase"
"481","PF01668","SmpB protein"
"480","PF07645","Calcium-binding EGF domain"
"480","PF01345","Domain of unknown function DUF11"
"479","PF02390","Putative methyltransferase"
"478","PF14833","NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase"
"478","PF08534","Redoxin"
"478","PF01504","Phosphatidylinositol-4-phosphate 5-Kinase"
"478","PF00016","Ribulose bisphosphate carboxylase large chain, catalytic domain"
"477","PF13573","SprB repeat"
"477","PF00173","Cytochrome b5-like Heme/Steroid binding domain"
"476","PF00857","Isochorismatase family"
"476","PF00493","MCM P-loop domain"
"475","PF06965","Na+/H+ antiporter 1"
"475","PF05496","Holliday junction DNA helicase RuvB P-loop domain"
"474","PF17852","Dynein heavy chain AAA lid domain"
"474","PF13519","von Willebrand factor type A domain"
"474","PF00929","Exonuclease"
"473","PF01493","GXGXG motif"
"473","PF00169","PH domain"
"471","PF01515","Phosphate acetyl/butaryl transferase"
"471","PF01464","Transglycosylase SLT domain"
"470","PF03104","DNA polymerase family B, exonuclease domain"
"469","PF07671","Protein of unknown function (DUF1601)"
"469","PF00787","PX domain"
"469","PF00764","Arginosuccinate synthase N-terminal HUP domain"
"469","PF00439","Bromodomain"
"468","PF01193","RNA polymerase Rpb3/Rpb11 dimerisation domain"
"467","PF19289","PmbA/TldA metallopeptidase C-terminal domain"
"467","PF18911","PKD domain"
"465","PF14214","Helitron helicase-like domain at N-terminus"
"465","PF01594","AI-2E family transporter"
"465","PF01195","Peptidyl-tRNA hydrolase"
"464","PF02931","Neurotransmitter-gated ion-channel ligand binding domain"
"464","PF01842","ACT domain"
"463","PF00982","Glycosyltransferase family 20"
"462","PF03958","Bacterial type II/III secretion system short domain"
"462","PF01541","GIY-YIG catalytic domain"
"462","PF00209","Sodium:neurotransmitter symporter family"
"459","PF13476","AAA domain"
"459","PF12704","MacB-like periplasmic core domain"
"459","PF07991","Acetohydroxy acid isomeroreductase, NADPH-binding domain"
"459","PF07973","Threonyl and Alanyl tRNA synthetase second additional domain"
"459","PF02463","RecF/RecN/SMC N terminal domain"
"459","PF01590","GAF domain"
"459","PF00398","Ribosomal RNA adenine dimethylase"
"458","PF19543","Glycoside hydrolase 123, N-terminal domain"
"458","PF03151","Triose-phosphate Transporter family"
"458","PF00719","Inorganic pyrophosphatase"
"458","PF00338","Ribosomal protein S10p/S20e"
"457","PF01450","Acetohydroxy acid isomeroreductase, catalytic domain"
"456","PF14310","Fibronectin type III-like domain"
"456","PF13793","N-terminal domain of ribose phosphate pyrophosphokinase"
"456","PF04244","Deoxyribodipyrimidine photo-lyase-related protein"
"456","PF03969","AFG1-like ATPase"
"456","PF02543","Carbamoyltransferase N-terminus"
"455","PF13437","HlyD family secretion protein"
"455","PF06415","BPG-independent PGAM N-terminus (iPGM_N)"
"455","PF00573","Ribosomal protein L4/L1 family"
"454","PF14681","Uracil phosphoribosyltransferase"
"454","PF03719","Ribosomal protein S5, C-terminal domain"
"454","PF01336","OB-fold nucleic acid binding domain"
"453","PF13433","Periplasmic binding protein domain"
"453","PF00754","F5/8 type C domain"
"451","PF11898","Domain of unknown function (DUF3418)"
"451","PF02601","Exonuclease VII, large subunit"
"450","PF14403","Circularly permuted ATP-grasp type 2"
"450","PF07650","KH domain"
"450","PF07626","Protein of unknown function (DUF1587)"
"450","PF01351","Ribonuclease HII"
"450","PF00427","Phycobilisome Linker polypeptide"
"449","PF02541","Ppx/GppA phosphatase family"
"449","PF01120","Alpha-L-fucosidase"
"449","PF00436","Single-strand binding protein family"
"449","PF00282","Pyridoxal-dependent decarboxylase conserved domain"
"448","PF05787","Alkaline phosphatase PhoX"
"448","PF02386","Cation transport protein"
"447","PF01663","Type I phosphodiesterase / nucleotide pyrophosphatase"
"446","PF04909","Amidohydrolase"
"446","PF02224","Cytidylate kinase"
"445","PF04127","DNA / pantothenate metabolism flavoprotein"
"444","PF03176","MMPL family"
"444","PF02606","Tetraacyldisaccharide-1-P 4'-kinase"
"444","PF01381","Helix-turn-helix"
"443","PF00255","Glutathione peroxidase"
"442","PF17963","Bacterial Ig domain"
"442","PF07624","Protein of unknown function (DUF1585)"
"442","PF00861","Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast"
"442","PF00230","Major intrinsic protein"
"440","PF05343","M42 glutamyl aminopeptidase"
"440","PF03602","Conserved hypothetical protein 95"
"439","PF02628","Cytochrome oxidase assembly protein"
"438","PF08668","HDOD domain"
"437","PF03477","ATP cone domain"
"437","PF01872","RibD C-terminal domain"
"437","PF00782","Dual specificity phosphatase, catalytic domain"
"435","PF13599","Pentapeptide repeats (9 copies)"
"435","PF13522","Glutamine amidotransferase domain"
"435","PF13091","PLD-like domain"
"435","PF01245","Ribosomal protein L19"
"434","PF01758","Sodium Bile acid symporter family"
